2019-03-20 21:05:44,1,Master Bedroom,400,5,22.8,50.8
2019-03-20 21:05:46,1,Master Bedroom,400,0,22.7,50.8
2019-03-20 21:05:49,1,Master Bedroom,400,0,22.7,50.5
2019-03-20 21:05:53,1,Master Bedroom,400,0,22.7,50.3
2019-03-20 21:05:56,1,Master Bedroom,400,0,22.7,49.9
2019-03-20 21:05:58,1,Master Bedroom,400,0,22.7,49.6
2019-03-20 21:06:01,1,Master Bedroom,678,36,22.7,50.2
2019-03-20 21:06:04,1,Master Bedroom,400,17,22.7,50.5
2019-03-20 21:06:06,1,Master Bedroom,400,0,22.7,50.4
2019-03-20 21:06:09,1,Master Bedroom,400,0,22.7,50.1
2019-03-20 21:06:12,1,Master Bedroom,400,0,22.7,49.8
2019-03-20 21:06:14,1,Master Bedroom,400,3,22.7,49.6
2019-03-20 21:06:17,1,Master Bedroom,400,0,22.7,49.5
2019-03-20 21:06:20,1,Master Bedroom,400,0,22.7,49.5
2019-03-20 21:06:22,1,Master Bedroom,400,0,22.7,49.4
2019-03-20 21:06:25,1,Master Bedroom,400,0,22.7,49.3
2019-03-20 21:06:28,1,Master Bedroom,400,0,22.7,49.1
2019-03-20 21:06:30,1,Master Bedroom,400,0,22.7,49
2019-03-20 21:06:33,1,Master Bedroom,400,0,22.6,48.8
2019-03-20 21:06:36,1,Master Bedroom,418,0,22.6,48.7
2019-03-20 21:06:38,1,Master Bedroom,400,0,22.6,48.7
2019-03-20 21:06:41,1,Master Bedroom,406,0,22.6,48.7
2019-03-20 21:06:44,1,Master Bedroom,419,0,22.6,48.7
2019-03-20 21:06:47,1,Master Bedroom,412,0,22.6,48.7
2019-03-20 21:06:49,1,Master Bedroom,400,0,22.6,48.7
2019-03-20 21:06:52,1,Master Bedroom,400,0,22.6,48.7
2019-03-20 21:06:55,1,Master Bedroom,420,0,22.6,48.7
2019-03-20 21:06:57,1,Master Bedroom,404,0,22.6,48.7
2019-03-20 21:07:00,1,Master Bedroom,413,1,22.6,48.7
2019-03-20 21:07:03,1,Master Bedroom,417,0,22.6,48.7
2019-03-20 21:07:05,1,Master Bedroom,413,3,22.6,48.8
2019-03-20 21:07:08,1,Master Bedroom,409,0,22.6,48.8
2019-03-20 21:07:11,1,Master Bedroom,407,0,22.6,48.9
2019-03-20 21:07:13,1,Master Bedroom,400,0,22.6,48.8
2019-03-20 21:07:16,1,Master Bedroom,406,0,22.6,48.8
2019-03-20 21:07:19,1,Master Bedroom,400,0,22.6,48.8
2019-03-20 21:07:21,1,Master Bedroom,412,0,22.5,48.7
2019-03-20 21:07:24,1,Master Bedroom,417,0,22.5,48.6
2019-03-20 21:07:27,1,Master Bedroom,409,2,22.5,48.5
2019-03-20 21:07:29,1,Master Bedroom,403,0,22.5,48.5
2019-03-20 21:07:32,1,Master Bedroom,404,0,22.5,48.5
2019-03-20 21:07:35,1,Master Bedroom,400,0,22.5,48.4
2019-03-20 21:07:37,1,Master Bedroom,400,0,22.5,48.5
2019-03-20 21:07:40,1,Master Bedroom,400,0,22.4,48.4
2019-03-20 21:07:43,1,Master Bedroom,400,0,22.4,48.5
2019-03-20 21:07:45,1,Master Bedroom,400,0,22.4,48.6
2019-03-20 21:08:02,1,Master Bedroom,400,0,22.4,49.5
2019-03-20 21:08:04,1,Master Bedroom,400,0,22.4,49.5
2019-03-20 21:08:07,1,Master Bedroom,400,0,22.4,49.2
2019-03-20 21:08:12,1,Master Bedroom,400,0,22.4,49.1
2019-03-20 21:08:15,1,Master Bedroom,400,0,22.4,49.1
2019-03-20 21:08:18,1,Master Bedroom,401,0,22.4,49.1
2019-03-20 21:08:21,1,Master Bedroom,400,0,22.4,49.1
2019-03-20 21:08:23,1,Master Bedroom,401,0,22.4,49.1
2019-03-20 21:08:26,1,Master Bedroom,400,3,22.4,49.1
2019-03-20 21:08:29,1,Master Bedroom,410,0,22.4,49.1
2019-03-20 21:08:32,1,Master Bedroom,401,0,22.4,49.1
2019-03-20 21:08:34,1,Master Bedroom,408,6,22.4,49.1
2019-03-20 21:08:37,1,Master Bedroom,406,0,22.3,49.1
2019-03-20 21:08:40,1,Master Bedroom,400,0,22.3,49.1
2019-03-20 21:08:43,1,Master Bedroom,416,0,22.3,49
2019-03-20 21:08:45,1,Master Bedroom,410,3,22.3,49.1
2019-03-20 21:08:48,1,Master Bedroom,417,1,22.3,49.1
2019-03-20 21:08:51,1,Master Bedroom,404,0,22.3,49
2019-03-20 21:08:53,1,Master Bedroom,401,3,22.3,49
2019-03-20 21:08:56,1,Master Bedroom,420,4,22.3,49
2019-03-20 21:08:59,1,Master Bedroom,420,0,22.3,48.9
2019-03-20 21:09:01,1,Master Bedroom,412,2,22.3,48.9
2019-03-20 21:09:04,1,Master Bedroom,409,1,22.3,48.8
2019-03-20 21:09:07,1,Master Bedroom,400,0,22.3,48.8
2019-03-20 21:09:09,1,Master Bedroom,402,11,22.3,48.8
2019-03-20 21:09:12,1,Master Bedroom,409,0,22.2,48.7
2019-03-20 21:09:15,1,Master Bedroom,406,9,22.2,48.7
2019-03-20 21:09:20,1,Master Bedroom,407,6,22.2,48.7
2019-03-20 21:09:23,1,Master Bedroom,400,8,22.2,48.7
2019-03-20 21:09:25,1,Master Bedroom,406,0,22.2,48.7
2019-03-20 21:09:28,1,Master Bedroom,400,0,22.2,48.7
2019-03-20 21:09:31,1,Master Bedroom,400,0,22.2,48.7
2019-03-20 21:09:34,1,Master Bedroom,414,12,22.2,48.7
2019-03-20 21:09:36,1,Master Bedroom,417,7,22.1,48.6
2019-03-20 21:09:39,1,Master Bedroom,417,9,22.1,48.6
2019-03-20 21:09:42,1,Master Bedroom,400,5,22.1,48.6
2019-03-20 21:09:44,1,Master Bedroom,402,0,22.1,48.7
2019-03-20 21:09:47,1,Master Bedroom,400,4,22.1,48.7
2019-03-20 21:09:50,1,Master Bedroom,402,0,22.1,48.7
2019-03-20 21:09:52,1,Master Bedroom,400,6,22.1,48.8
2019-03-20 21:09:55,1,Master Bedroom,400,0,22.1,48.8
2019-03-20 21:09:58,1,Master Bedroom,403,1,22.1,48.8
2019-03-20 21:10:00,1,Master Bedroom,413,0,22.1,48.8
2019-03-20 21:10:03,1,Master Bedroom,405,0,22.1,48.8
2019-03-20 21:10:06,1,Master Bedroom,408,5,22,48.7
2019-03-20 21:10:08,1,Master Bedroom,404,4,22,48.7
2019-03-20 21:10:11,1,Master Bedroom,405,0,22,48.7
2019-03-20 21:10:14,1,Master Bedroom,400,1,22,48.8
2019-03-20 21:10:19,1,Master Bedroom,402,5,22,48.8
2019-03-20 21:10:22,1,Master Bedroom,400,0,22,48.8
2019-03-20 21:10:24,1,Master Bedroom,408,5,22,48.8
2019-03-20 21:10:27,1,Master Bedroom,400,0,22,48.9
2019-03-20 21:10:30,1,Master Bedroom,405,0,21.9,48.8
2019-03-20 21:10:33,1,Master Bedroom,413,0,21.9,48.9
2019-03-20 21:10:35,1,Master Bedroom,400,0,21.9,48.9
2019-03-20 21:10:38,1,Master Bedroom,410,7,21.9,49
